"year","last_name, first_name","pitcher_id","team_name","team_name_abbrev","pitch_hand","avg_speed","pitches_thrown","total_pitches","pitches_per_game","pitch_per","pitch_type","pitch_type_name","pitcher_break_z","league_break_z","diff_z","rise","pitcher_break_z_induced","pitcher_break_x","league_break_x","diff_x","tail","percent_rank_diff_z","percent_rank_diff_x"
"2023","Waldichuk, Ken","686610","Athletics","OAK","L","93.3","1386","2553",15.75925925925926,0.5428907168037603,"FF","4-Seam Fastball",16.3,-15.8,-0.5,"-3",15.2,10.2,-7.4,2.7,"37",0.3855421686746988,0.7855421686746988
"2023","Lynn, Lance","458681","Dodgers","LAD","R","92.4","1385","3167",19.549382716049383,0.43732238711714555,"FF","4-Seam Fastball",18.4,-16.3,-2.2,"-13",13.5,3.2,-7.2,-4,"-56",0.13975903614457832,0.07710843373493977
"2023","Valdez, Framber","664285","Astros","HOU","L","95.3","1380","2950",18.209876543209877,0.46779661016949153,"SI","Sinker",20.5,-20.8,-0.4,"-2",9.9,15.8,-14.9,0.9,"6",0.48375451263537905,0.6642599277978339
"2023","Wheeler, Zack","554430","Phillies","PHI","R","95.8","1367","3155",19.47530864197531,0.43328050713153726,"FF","4-Seam Fastball",14.5,-14.6,0.1,"1",15.3,6.3,-8,-1.7,"-22",0.5542168674698795,0.25060240963855424
"2023","Giolito, Lucas","608337","Guardians","CLE","R","93.1","1336","3190",19.691358024691358,0.4188087774294671,"FF","4-Seam Fastball",13.5,-14.8,1.3,"9",18.1,5.5,-5.9,-0.4,"-7",0.8120481927710843,0.41204819277108434
"2023","Webb, Logan","657277","Giants","SF","R","87.5","1324","3182",19.641975308641975,0.41609050911376494,"CH","Changeup",40,-33.8,6.2,"18",-4.4,11.3,-14.3,-3,"-21",0.9779411764705882,0.07352941176470588
"2023","Verlander, Justin","434378","Astros","HOU","R","94.3","1302","2602",16.061728395061728,0.5003843197540354,"FF","4-Seam Fastball",12.2,-13.4,1.3,"9",18.8,8,-6,1.9,"32",0.8120481927710843,0.7132530120481928
"2023","Singer, Brady","663903","Royals","KC","R","92.1","1294","2612",16.123456790123456,0.49540581929555894,"SI","Sinker",22.8,-24.9,-2.2,"-9",9.4,13.1,-15.1,-2,"-13",0.21299638989169675,0.11191335740072202
"2023","Nelson, Ryne","669194","D-backs","AZ","R","94.4","1283","2355",14.537037037037036,0.5447983014861996,"FF","4-Seam Fastball",12.6,-14.6,1.9,"13",18.1,4.1,-6.9,-2.7,"-40",0.9060240963855422,0.15180722891566265
"2023","Kikuchi, Yusei","579328","Blue Jays","TOR","L","95.1","1274","2817",17.38888888888889,0.45225417110401134,"FF","4-Seam Fastball",14.3,-15.3,1,"6",16.1,9.8,-8.3,1.5,"18",0.7421686746987952,0.6698795180722892
"2023","Cease, Dylan","656302","White Sox","CWS","R","86.3","1260","3262",20.135802469135804,0.38626609442060084,"SL","Slider",34.7,-35,-0.4,"-1",1.9,2.5,4.4,-1.9,"-43",0.45051194539249145,0.2901023890784983
"2023","Brown, Hunter","686613","Astros","HOU","R","95.7","1256","2720",16.790123456790123,0.46176470588235297,"FF","4-Seam Fastball",13.1,-13.6,0.4,"3",16.9,6.1,-6.9,-0.8,"-11",0.6168674698795181,0.36626506024096384
"2023","Montgomery, Jordan","656756","Rangers","TEX","L","93.3","1246","2920",18.02469135802469,0.4267123287671233,"SI","Sinker",20.9,-21,-0.1,"0",10.5,15.4,-14.5,1,"7",0.5379061371841155,0.6750902527075813
"2023","Megill, Tylor","656731","Mets","NYM","R","94.9","1242","2235",13.796296296296296,0.5557046979865772,"FF","4-Seam Fastball",15.7,-14,-1.6,"-12",14.7,7.7,-6.8,1,"15",0.21927710843373494,0.6048192771084338
"2023","Luzardo, Jesús","666200","Marlins","MIA","L","96.7","1235","2988",18.444444444444443,0.41331994645247655,"FF","4-Seam Fastball",15.3,-14.2,-1.1,"-8",14.1,13.9,-9.3,4.6,"50",0.29397590361445786,0.946987951807229
"2023","Bassitt, Chris","605135","Blue Jays","TOR","R","91.9","1232","3139",19.376543209876544,0.3924816820643517,"SI","Sinker",23.8,-24.2,-0.4,"-2",8.7,15.9,-15.1,0.8,"6",0.48375451263537905,0.6245487364620939
"2023","Ashcraft, Graham","668933","Reds","CIN","R","95.8","1230","2324",14.345679012345679,0.5292598967297762,"FC","Cutter",22.8,-21.8,-1,"-4",6.8,2.1,1.7,0.3,"19",0.3765432098765432,0.5308641975308642
"2023","Morton, Charlie","450203","Braves","ATL","R","82.3","1228","2842",17.54320987654321,0.43209007741027444,"CU","Curveball",48.3,-47.4,0.8,"2",-7.8,13.6,9.4,4.2,"44",0.543778801843318,0.8755760368663594
"2023","Gilbert, Logan","669302","Mariners","SEA","R","95.7","1220","2922",18.037037037037038,0.41752224503764546,"FF","4-Seam Fastball",12.8,-13.3,0.5,"3",17,6.1,-6.3,-0.1,"-2",0.636144578313253,0.4506024096385542
"2023","Miller, Bryce","682243","Mariners","SEA","R","95.1","1216","2094",12.925925925925926,0.5807067812798472,"FF","4-Seam Fastball",11.8,-14.7,2.9,"20",18.4,3.5,-7.9,-4.4,"-56",0.9903614457831326,0.06265060240963856
"2023","Corbin, Patrick","571578","Nationals","WSH","L","92.1","1213","2922",18.037037037037038,0.41512662559890484,"SI","Sinker",21.9,-22.5,-0.6,"-3",10.4,14.5,-14.8,-0.2,"-1",0.44765342960288806,0.36462093862815886
"2023","Pivetta, Nick","601713","Red Sox","BOS","R","94.6","1205","2383",14.709876543209877,0.5056651279899287,"FF","4-Seam Fastball",10.7,-13.4,2.8,"21",20,4,-5.5,-1.4,"-26",0.9855421686746988,0.28674698795180725
"2023","Smyly, Drew","592767","Cubs","CHC","L","78.6","1187","2401",14.820987654320987,0.4943773427738442,"CU","Curveball",46.3,-54.7,-8.4,"-15",-2.2,3.2,5.5,-8.6,"-158",0.04608294930875576,0.004608294930875576
"2023","Gausman, Kevin","592332","Blue Jays","TOR","R","86.3","1176","3069",18.944444444444443,0.3831867057673509,"FS","Split-Finger",32.2,-33.1,-0.9,"-3",4.7,16.3,-12,4.4,"36",0.35294117647058826,1
"2023","Oviedo, Johan","670912","Pirates","PIT","R","95.8","1157","2980",18.395061728395063,0.388255033557047,"FF","4-Seam Fastball",19.5,-14.3,-5.2,"-36",10.2,9.8,-7.9,1.9,"25",0.01927710843373494,0.7132530120481928
"2023","Scherzer, Max","453286","Rangers","TEX","R","93.7","1142","2465",15.216049382716049,0.46328600405679515,"FF","4-Seam Fastball",15.5,-15.8,0.3,"2",15.8,10.8,-8.1,2.7,"33",0.6024096385542169,0.7855421686746988
"2023","Greene, Hunter","668881","Reds","CIN","R","98.3","1139","2087",12.882716049382717,0.5457594633445136,"FF","4-Seam Fastball",13.1,-12.7,-0.4,"-3",15.4,11.6,-8.4,3.3,"39",0.40963855421686746,0.8433734939759037
"2023","Williams, Trevor","592866","Nationals","WSH","R","89.7","1130","2622",16.185185185185187,0.4309687261632342,"FF","4-Seam Fastball",22.6,-19.9,-2.7,"-14",11.3,6.4,-8.5,-2.1,"-25",0.11566265060240964,0.20481927710843373
"2023","Kirby, George","669923","Mariners","SEA","R","96.1","1123","2825",17.438271604938272,0.3975221238938053,"FF","4-Seam Fastball",14.4,-13.8,-0.6,"-4",15.2,8.4,-7.7,0.7,"9",0.3783132530120482,0.5493975903614458
"2023","Singer, Brady","663903","Royals","KC","R","84","1098","2612",16.123456790123456,0.4203675344563553,"SL","Slider",37.6,-37.5,0.1,"0",0.9,3.4,5.6,-2.2,"-39",0.5221843003412969,0.25597269624573377
"2023","Bibee, Tanner","676440","Guardians","CLE","R","94.9","1092","2326",14.358024691358025,0.469475494411006,"FF","4-Seam Fastball",13.9,-13.8,-0.2,"-1",16.5,4.5,-6.3,-1.8,"-28",0.4674698795180723,0.2385542168674699
"2023","Oviedo, Johan","670912","Pirates","PIT","R","88.2","1091","2980",18.395061728395063,0.3661073825503356,"SL","Slider",31.7,-32.6,-0.9,"-3",3.3,5.1,3.9,1.2,"30",0.3822525597269625,0.7167235494880546
"2023","Elder, Bryce","693821","Braves","ATL","R","89.5","1090","2849",17.58641975308642,0.3825903825903826,"SI","Sinker",25.8,-24.1,1.7,"7",8.4,13.1,-13.5,-0.4,"-3",0.7653429602888087,0.34296028880866425
"2023","Flaherty, Jack","656427","Orioles","BAL","R","93.2","1087","2633",16.253086419753085,0.412837067983289,"FF","4-Seam Fastball",17.9,-16.2,-1.7,"-11",13.5,2.2,-7.8,-5.6,"-72",0.20481927710843373,0.03614457831325301
"2023","Rodriguez, Eduardo","593958","Tigers","DET","L","92.2","1074","2372",14.641975308641975,0.4527824620573356,"FF","4-Seam Fastball",17.4,-16.3,-1.2,"-7",14.7,5.8,-7,-1.2,"-17",0.2819277108433735,0.3132530120481928
"2023","Kremer, Dean","665152","Orioles","BAL","R","94.6","1071","2925",18.055555555555557,0.36615384615384616,"FF","4-Seam Fastball",13.8,-14.8,0.9,"6",16.8,9.6,-7.5,2.1,"27",0.708433734939759,0.7590361445783133
"2023","Ober, Bailey","641927","Twins","MIN","R","91.3","1063","2327",14.364197530864198,0.4568113450795015,"FF","4-Seam Fastball",16.2,-16.2,0,"0",16.5,7.5,-6.3,1.2,"19",0.5228915662650603,0.6265060240963856
"2023","Webb, Logan","657277","Giants","SF","R","92.3","1055","3182",19.641975308641975,0.33155248271527343,"SI","Sinker",31.2,-25.3,6,"24",0.9,16,-15.2,0.7,"5",0.9819494584837545,0.5992779783393501
"2023","Strider, Spencer","675911","Braves","ATL","R","85.6","1048","3099",19.12962962962963,0.3381736043885124,"SL","Slider",35.9,-35.7,0.2,"1",1.3,5.6,4.5,1.1,"25",0.5392491467576792,0.6996587030716723
"2023","Matz, Steven","571927","Cardinals","STL","L","94.1","1046","1866",11.518518518518519,0.5605573419078242,"SI","Sinker",19.3,-22.4,-3.1,"-14",11.5,14.6,-15.2,-0.6,"-4",0.1263537906137184,0.3212996389891697
"2023","Rodriguez, Grayson","680570","Orioles","BAL","R","97.4","1043","2104",12.987654320987655,0.49572243346007605,"FF","4-Seam Fastball",13.2,-13.1,-0.1,"-1",15.9,11.4,-7.8,3.7,"48",0.4891566265060241,0.8867469879518072
"2023","López, Pablo","641154","Twins","MIN","R","94.9","1042","3024",18.666666666666668,0.3445767195767196,"FF","4-Seam Fastball",16,-14.9,-1.1,"-7",14.3,5,-7.7,-2.7,"-35",0.29397590361445786,0.15180722891566265
"2023","Senga, Kodai","673540","Mets","NYM","R","95.7","1033","2795",17.253086419753085,0.3695885509838998,"FF","4-Seam Fastball",13.4,-14.1,0.6,"5",16.6,8,-7.5,0.4,"6",0.6626506024096386,0.5060240963855421
"2023","Corbin, Patrick","571578","Nationals","WSH","L","80.5","1025","2922",18.037037037037038,0.35078713210130047,"SL","Slider",42,-41.7,0.4,"1",0.1,2.6,5.4,-2.8,"-52",0.5665529010238908,0.18771331058020477
"2023","Stroman, Marcus","573186","Cubs","CHC","R","91.4","1022","2203",13.598765432098766,0.46391284611892875,"SI","Sinker",29.7,-25.8,3.9,"15",2.7,10.9,-15,-4.1,"-27",0.924187725631769,0.05054151624548736
"2023","Gray, Jon","592351","Rangers","TEX","R","95.7","1010","2393",14.771604938271604,0.4220643543669035,"FF","4-Seam Fastball",16.9,-14.7,-2.2,"-15",13,10,-8.3,1.6,"20",0.13975903614457832,0.6867469879518072
"2023","Detmers, Reid","672282","Angels","LAA","L","94.4","1006","2599",16.04320987654321,0.38707195075028855,"FF","4-Seam Fastball",14.8,-14.8,0,"0",16,10.6,-7.5,3.1,"41",0.5228915662650603,0.8216867469879519
"2023","Elder, Bryce","693821","Braves","ATL","R","82.7","1006","2849",17.58641975308642,0.35310635310635313,"SL","Slider",41.6,-39.6,2,"5",-1.7,0.1,4.8,-5,"-102",0.757679180887372,0.027303754266211604
"2023","Clevinger, Mike","605182","White Sox","CWS","R","94.3","996","2100",12.962962962962964,0.4742857142857143,"FF","4-Seam Fastball",13.4,-14.9,1.6,"10",17.4,7.2,-7.3,-0.1,"-1",0.8650602409638555,0.4506024096385542
"2023","Cobb, Alex","502171","Giants","SF","R","94.5","988","2506",15.469135802469136,0.3942537909018356,"SI","Sinker",23.7,-22.4,1.3,"6",6.9,16.1,-15.3,0.8,"5",0.7148014440433214,0.6245487364620939
"2023","Nola, Aaron","605400","Phillies","PHI","R","79.4","977","3087",19.055555555555557,0.31648850016196955,"CU","Curveball",54.8,-52,2.7,"5",-11,12.5,10.9,1.7,"16",0.7419354838709677,0.695852534562212
"2023","Cobb, Alex","502171","Giants","SF","R","89.5","971","2506",15.469135802469136,0.3874700718276137,"FS","Split-Finger",32.2,-31.6,0.6,"2",1.9,13.1,-12.2,0.9,"8",0.6666666666666666,0.7254901960784313
"2023","Gomber, Austin","596295","Rockies","COL","L","90.6","966","2160",13.333333333333334,0.44722222222222224,"FF","4-Seam Fastball",16,-15.9,-0.1,"-1",17.2,7.2,-5.2,2,"39",0.4891566265060241,0.7397590361445783
"2023","Allen, Logan","671106","Guardians","CLE","L","91.4","960","2134",13.17283950617284,0.4498594189315839,"FF","4-Seam Fastball",16.6,-17.7,1.1,"6",16.1,4.1,-8.3,-4.2,"-51",0.7662650602409639,0.06746987951807229
"2023","Bello, Brayan","678394","Red Sox","BOS","R","95","951","2618",16.160493827160494,0.3632543926661574,"SI","Sinker",27.9,-24.3,3.6,"15",2.5,18,-16,2,"13",0.9097472924187726,0.8808664259927798
"2023","Abbott, Andrew","671096","Reds","CIN","L","92.7","945","1896",11.703703703703704,0.49841772151898733,"FF","4-Seam Fastball",15.5,-15.9,0.4,"3",16.3,7.8,-6.9,0.9,"13",0.6168674698795181,0.5807228915662651
"2023","France, J.P.","641585","Astros","HOU","R","93.1","944","2202",13.592592592592593,0.4287011807447775,"FF","4-Seam Fastball",16.1,-16,-0.1,"-1",15.5,1.5,-7.8,-6.3,"-81",0.4891566265060241,0.024096385542168676
"2023","Walker, Taijuan","592836","Phillies","PHI","R","87.9","943","2837",17.512345679012345,0.33239337328163554,"FS","Split-Finger",33,-32.4,0.6,"2",2.4,11.8,-11,0.9,"8",0.6666666666666666,0.7254901960784313
"2023","Weaver, Luke","596133","Yankees","NYY","R","94","942","2258",13.938271604938272,0.4171833480956599,"FF","4-Seam Fastball",14.9,-15.3,0.4,"3",16.1,7.3,-8,-0.7,"-9",0.6168674698795181,0.3783132530120482
"2023","Pérez, Martín","527048","Rangers","TEX","L","91.6","930","2223",13.722222222222221,0.4183535762483131,"SI","Sinker",23,-24.5,-1.5,"-6",9.6,16.5,-14.9,1.5,"10",0.30685920577617326,0.7906137184115524
"2023","Berríos, José","621244","Blue Jays","TOR","R","93.8","926","2937",18.12962962962963,0.3152877085461355,"SI","Sinker",19.2,-22.3,-3.1,"-14",11.9,15.6,-15.1,0.5,"3",0.1263537906137184,0.5595667870036101
"2023","Smyly, Drew","592767","Cubs","CHC","L","91.9","924","2401",14.820987654320987,0.3848396501457726,"SI","Sinker",16,-21.3,-5.3,"-25",16.4,8.2,-13.4,-5.2,"-39",0.02527075812274368,0.02888086642599278
"2023","Morton, Charlie","450203","Braves","ATL","R","94.9","920","2842",17.54320987654321,0.32371569317382126,"FF","4-Seam Fastball",19.5,-15.3,-4.2,"-27",10.9,13.4,-8.6,4.8,"55",0.03855421686746988,0.9518072289156626
"2023","Nola, Aaron","605400","Phillies","PHI","R","92.7","918","3087",19.055555555555557,0.29737609329446063,"FF","4-Seam Fastball",16.8,-16.9,0.1,"1",15.1,12.3,-8.3,4,"48",0.5542168674698795,0.908433734939759
"2023","Dunning, Dane","641540","Rangers","TEX","R","90.9","915","2696",16.641975308641975,0.33939169139465875,"SI","Sinker",25.4,-25.2,0.2,"1",7.8,13.9,-15,-1.1,"-7",0.5848375451263538,0.24548736462093862
"2023","Hill, Rich","448179","Padres","SD","L","71.8","913","2531",15.623456790123457,0.36072698538127224,"CU","Curveball",66.4,-65.8,0.7,"1",-12.6,16.8,13.8,3,"22",0.5391705069124424,0.8018433179723502
"2023","Anderson, Tyler","542881","Angels","LAA","L","90.1","910","2431",15.006172839506172,0.37433155080213903,"FF","4-Seam Fastball",15.2,-17,1.8,"10",18.6,4.9,-5.4,-0.5,"-9",0.8891566265060241,0.4072289156626506
"2023","Paxton, James","572020","Red Sox","BOS","L","95.3","907","1690",10.432098765432098,0.5366863905325444,"FF","4-Seam Fastball",15.3,-13.9,-1.3,"-10",14.9,11.7,-6.9,4.8,"69",0.2674698795180723,0.9518072289156626
"2023","Steele, Justin","657006","Cubs","CHC","L","83.3","906","2678",16.530864197530864,0.33831217326362956,"SL","Slider",39.9,-38.6,1.2,"3",-0.4,14,5.7,8.3,"146",0.6552901023890785,0.9761092150170648
"2023","Giolito, Lucas","608337","Guardians","CLE","R","80.9","902","3190",19.691358024691358,0.2827586206896552,"CH","Changeup",30.7,-32.7,-2.1,"-6",11,12.8,-13.3,-0.5,"-4",0.24632352941176472,0.31985294117647056
"2023","Giolito, Lucas","608337","Guardians","CLE","R","84","901","3190",19.691358024691358,0.28244514106583074,"SL","Slider",38.3,-37.7,0.6,"2",0.6,1.6,4.7,-3.1,"-65",0.5870307167235495,0.16040955631399317
"2023","Taillon, Jameson","592791","Cubs","CHC","R","93.7","888","2533",15.635802469135802,0.3505724437425977,"FF","4-Seam Fastball",14.3,-15,0.7,"5",16.9,7.7,-6.7,1,"15",0.6795180722891566,0.6048192771084338
"2023","Manaea, Sean","640455","Giants","SF","L","93.5","883","2052",12.666666666666666,0.43031189083820665,"SI","Sinker",20.8,-22.8,-2,"-9",10.5,15.6,-15.2,0.4,"2",0.23104693140794225,0.5270758122743683
"2023","Kershaw, Clayton","477132","Dodgers","LAD","L","86.5","879","2026",12.506172839506172,0.4338598223099704,"SL","Slider",29.8,-34.6,-4.8,"-14",6.7,5.4,4.3,1.1,"24",0.03754266211604096,0.6996587030716723
"2023","Houser, Adrian","605288","Brewers","MIL","R","92.1","873","1856",11.45679012345679,0.4703663793103448,"SI","Sinker",25.3,-23.4,1.9,"8",6.9,16.8,-15,1.8,"12",0.7833935018050542,0.851985559566787
"2023","Bickford, Phil","641360","Mets","NYM","R","93.7","872","1229",7.58641975308642,0.709519934906428,"FF","4-Seam Fastball",15.4,-16.5,1.1,"7",15.8,5.7,-8.7,-3,"-34",0.7662650602409639,0.12771084337349398
"2023","Berríos, José","621244","Blue Jays","TOR","R","82.6","870","2937",18.12962962962963,0.296220633299285,"SV","Slurve",45.4,-45,0.4,"1",-5.1,15.6,13.9,1.7,"12",0.6666666666666666,1
"2023","Junis, Jakob","596001","Giants","SF","R","84.2","868","1389",8.574074074074074,0.624910007199424,"SL","Slider",38.3,-37.4,0.9,"2",0.3,13.1,5.6,7.5,"135",0.6245733788395904,0.9692832764505119
"2023","Ashcraft, Graham","668933","Reds","CIN","R","88.3","868","2324",14.345679012345679,0.37349397590361444,"SL","Slider",35.5,-32.9,2.5,"8",-0.4,13.2,3.9,9.3,"237",0.78839590443686,0.9965870307167235
"2023","Hendricks, Kyle","543294","Cubs","CHC","R","80.7","867","2107",13.006172839506172,0.41148552444233505,"CH","Changeup",33.5,-34.4,-0.9,"-3",8.4,10.4,-12.6,-2.1,"-17",0.3786764705882353,0.14338235294117646
"2023","Gilbert, Logan","669302","Mariners","SEA","R","88.7","867","2922",18.037037037037038,0.29671457905544146,"SL","Slider",34.4,-32.6,1.8,"6",0.3,0.8,3.3,-2.4,"-75",0.7372013651877133,0.23890784982935154
"2023","Luzardo, Jesús","666200","Marlins","MIA","L","85.1","863","2988",18.444444444444443,0.28882195448460507,"SL","Slider",36.3,-36.4,-0.2,"0",1.5,0.1,5.1,-5.2,"-103",0.4812286689419795,0.020477815699658702
"2023","Javier, Cristian","664299","Astros","HOU","R","79.5","862","2882",17.790123456790123,0.29909784871616935,"ST","Sweeper",41.1,-43,-1.8,"-4",2.3,14.1,14.9,-0.8,"-5",0.2713178294573643,0.4108527131782946
"2023","Hill, Rich","448179","Padres","SD","L","88.4","861","2531",15.623456790123457,0.34018174634531806,"FF","4-Seam Fastball",17.6,-18.9,1.3,"7",17.4,6.3,-6.5,-0.2,"-3",0.8120481927710843,0.43855421686746987
"2023","Lyles, Jordan","543475","Royals","KC","R","91.2","853","2817",17.38888888888889,0.3028044018459354,"FF","4-Seam Fastball",16.5,-16.5,0.1,"0",16.3,6.1,-6.2,-0.1,"-2",0.5542168674698795,0.4506024096385542
"2023","Greene, Hunter","668881","Reds","CIN","R","87.3","838","2087",12.882716049382717,0.4015333013895544,"SL","Slider",33.1,-33.9,-0.8,"-2",2.8,4.5,4.3,0.2,"5",0.3993174061433447,0.5767918088737202
"2023","Seabold, Connor","657756","Rockies","COL","R","92.6","837","1562",9.641975308641975,0.5358514724711908,"FF","4-Seam Fastball",18.6,-16.2,-2.4,"-15",13.1,9.3,-7.6,1.7,"23",0.12530120481927712,0.7036144578313253
"2023","Kelly, Merrill","518876","D-backs","AZ","R","92.2","834","2803",17.30246913580247,0.29753835176596505,"FF","4-Seam Fastball",17.4,-16.7,-0.7,"-4",14.7,7.4,-8,-0.7,"-8",0.35903614457831323,0.3783132530120482
"2023","Eflin, Zach","621107","Rays","TB","R","92.2","832","2577",15.907407407407407,0.3228560341482344,"SI","Sinker",26.3,-23.2,3.1,"13",6,16.6,-14.9,1.7,"11",0.8772563176895307,0.8339350180505415
"2023","Urías, Julio","628711","Dodgers","LAD","L","92.7","832","1849",11.41358024691358,0.44997295835586804,"FF","4-Seam Fastball",14.9,-15.6,0.7,"4",16.8,3.9,-7.3,-3.5,"-47",0.6795180722891566,0.10361445783132531
"2023","Mikolas, Miles","571945","Cardinals","STL","R","93.3","830","3197",19.734567901234566,0.25961839224272754,"FF","4-Seam Fastball",16.3,-14.6,-1.7,"-12",15.1,5.7,-5.9,-0.2,"-4",0.20481927710843373,0.43855421686746987
"2023","Eovaldi, Nathan","543135","Rangers","TEX","R","95.1","830","2232",13.777777777777779,0.3718637992831541,"FF","4-Seam Fastball",16.7,-15.1,-1.6,"-11",13.7,12.5,-8.2,4.3,"53",0.21927710843373494,0.9325301204819277
"2023","Miley, Wade","489119","Brewers","MIL","L","87.1","829","1873",11.561728395061728,0.4426054458088628,"FC","Cutter",28.1,-29.2,1.1,"4",7.9,3,3.3,-0.3,"-10",0.7037037037037037,0.4074074074074074
"2023","Glasnow, Tyler","607192","Rays","TB","R","96.4","826","1894",11.691358024691358,0.43611404435058077,"FF","4-Seam Fastball",12.7,-13.2,0.5,"4",16.8,1,-6.7,-5.7,"-84",0.636144578313253,0.033734939759036145
"2023","Bird, Jake","656234","Rockies","COL","R","94.4","824","1391",8.58641975308642,0.5923795830337887,"SI","Sinker",29.5,-25.2,4.3,"17",0.8,8.8,-15.4,-6.6,"-43",0.9422382671480144,0.007220216606498195
"2023","Bradish, Kyle","680694","Orioles","BAL","R","88.1","824","2638",16.28395061728395,0.312357846853677,"SL","Slider",35.4,-32.9,2.5,"8",-0.1,12.5,4.1,8.5,"209",0.78839590443686,0.9829351535836177
"2023","Anderson, Tyler","542881","Angels","LAA","L","80","823","2431",15.006172839506172,0.3385438091320444,"CH","Changeup",31.3,-33.5,-2.2,"-7",11.5,13,-12.8,0.1,"1",0.23161764705882354,0.47794117647058826
"2023","Crawford, Kutter","676710","Red Sox","BOS","R","93.6","822","2099",12.95679012345679,0.3916150547879943,"FF","4-Seam Fastball",12.4,-15.2,2.7,"18",19,9.4,-7.1,2.4,"34",0.9759036144578314,0.7759036144578313
