"year","last_name, first_name","pitcher_id","team_name","team_name_abbrev","pitch_hand","avg_speed","pitches_thrown","total_pitches","pitches_per_game","pitch_per","pitch_type","pitch_type_name","pitcher_break_z","league_break_z","diff_z","rise","pitcher_break_z_induced","pitcher_break_x","league_break_x","diff_x","tail","percent_rank_diff_z","percent_rank_diff_x"
"2024","Kirby, George","669923","Mariners","SEA","R","96","1006","2967",18.314814814814813,0.3390630266262218,"FF","4-Seam Fastball",13.9,-13.8,-0.2,"-1",15.8,9.3,-7.4,1.9,"26",0.4735576923076923,0.7259615384615384
"2024","Brown, Hunter","686613","Astros","HOU","R","96","1004","2889",17.944099378881987,0.3475250951886466,"FF","4-Seam Fastball",12.3,-13.2,0.9,"7",17.5,5.1,-6.9,-1.8,"-26",0.7115384615384616,0.22596153846153846
"2024","Falter, Bailey","663559","Pirates","PIT","L","91.9","1001","2137",13.191358024691358,0.46841366401497425,"FF","4-Seam Fastball",14.6,-16,1.3,"8",17.7,2.6,-6.6,-4,"-61",0.8125,0.08653846153846154
"2024","Sánchez, Cristopher","650911","Phillies","PHI","L","85.1","998","2797",17.265432098765434,0.3568108687879871,"CH","Changeup",37.2,-31.9,5.3,"17",0.6,17.9,-14.4,3.5,"24",0.9616858237547893,0.9693486590038314
"2024","Webb, Logan","657277","Giants","SF","R","87.4","990","3200",19.753086419753085,0.309375,"CH","Changeup",40.4,-34.9,5.6,"16",-4.8,9.8,-14,-4.1,"-30",0.9770114942528736,0.03065134099616858
"2024","Corbin, Patrick","571578","Nationals","WSH","L","80","989","2888",17.82716049382716,0.34245152354570635,"SL","Slider",42.5,-42.4,0,"0",0.3,2.7,5.3,-2.6,"-49",0.501628664495114,0.1465798045602606
"2024","Spence, Mitch","687765","Athletics","OAK","R","90.7","981","2480",15.308641975308642,0.39556451612903226,"FC","Cutter",27.4,-24.8,-2.6,"-10",5.7,3.8,2.6,1.2,"46",0.12121212121212122,0.7757575757575758
"2024","Eovaldi, Nathan","543135","Rangers","TEX","R","95.4","980","2622",16.185185185185187,0.37376048817696417,"FF","4-Seam Fastball",18.5,-15,-3.6,"-24",11.7,13.8,-8.3,5.5,"66",0.06490384615384616,0.9759615384615384
"2024","Pallante, Andre","669467","Cardinals","STL","R","94.5","975","1934",11.938271604938272,0.5041365046535677,"FF","4-Seam Fastball",21.1,-14.5,-6.6,"-46",9.4,0,-7.1,-7.1,"-99",0.004807692307692308,0.014423076923076924
"2024","Berríos, José","621244","Blue Jays","TOR","R","93.4","973","2914",17.987654320987655,0.3339052848318463,"SI","Sinker",20.4,-23.2,-2.8,"-12",11.1,15.8,-15,0.8,"5",0.20209059233449478,0.6341463414634146
"2024","Gilbert, Logan","669302","Mariners","SEA","R","88.4","972","3042",18.77777777777778,0.31952662721893493,"SL","Slider",35.2,-32.8,2.4,"7",-0.1,1,3.1,-2.1,"-68",0.7817589576547231,0.20521172638436483
"2024","Lynn, Lance","458681","Cardinals","STL","R","92.3","964","2039",12.58641975308642,0.4727807748896518,"FF","4-Seam Fastball",19,-16.3,-2.7,"-17",13.1,4.1,-7.5,-3.4,"-45",0.11778846153846154,0.11538461538461539
"2024","Gausman, Kevin","592332","Blue Jays","TOR","R","86","959","2868",17.703703703703702,0.33437935843793587,"FS","Split-Finger",30.9,-33.5,-2.7,"-8",6.3,15.9,-10.9,5,"46",0.15625,1
"2024","Bradley, Taj","671737","Rays","TB","R","96.4","957","2294",14.160493827160494,0.41717523975588494,"FF","4-Seam Fastball",11,-13.3,2.3,"17",18.7,5.7,-7.3,-1.6,"-22",0.9471153846153846,0.25
"2024","Irvin, Jake","663623","Nationals","WSH","R","81.1","952","3046",18.80246913580247,0.31254103742613265,"CU","Curveball",44.4,-50.6,-6.2,"-12",-3,12,8.5,3.6,"42",0.06666666666666667,0.8333333333333334
"2024","Crawford, Kutter","676710","Red Sox","BOS","R","92.6","952","2823",17.425925925925927,0.33722989727240527,"FF","4-Seam Fastball",12.4,-15.5,3.1,"20",19.7,7.6,-7.1,0.5,"7",0.9855769230769231,0.5360576923076923
"2024","Quantrill, Cal","615698","Rockies","COL","R","93.9","948","2643",16.314814814814813,0.358683314415437,"FF","4-Seam Fastball",16.9,-14.5,-2.4,"-17",13.9,10.5,-6.7,3.8,"58",0.14423076923076922,0.9086538461538461
"2024","Skubal, Tarik","669373","Tigers","DET","L","96.9","941","2838",17.51851851851852,0.33157152924594785,"FF","4-Seam Fastball",13,-13,0,"0",16.2,6.5,-7.3,-0.9,"-12",0.5240384615384616,0.3581730769230769
"2024","Jones, Jared","683003","Pirates","PIT","R","97.3","941","1912",11.802469135802468,0.49215481171548114,"FF","4-Seam Fastball",11.9,-13.6,1.7,"13",17.1,8.4,-8.3,0.1,"1",0.8774038461538461,0.4855769230769231
"2024","Gilbert, Logan","669302","Mariners","SEA","R","96.6","936","3042",18.77777777777778,0.3076923076923077,"FF","4-Seam Fastball",13.1,-13.4,0.3,"3",16.2,7.1,-7,0.1,"2",0.5985576923076923,0.4855769230769231
"2024","Stroman, Marcus","573186","Yankees","NYY","R","90","936","2657",16.401234567901234,0.3522770041400075,"SI","Sinker",30.4,-28,2.4,"9",3.2,9.9,-14.6,-4.8,"-33",0.8013937282229965,0.027874564459930314
"2024","Waldron, Matt","663362","Padres","SD","R","77.6","936","2450",15.123456790123457,0.3820408163265306,"KN","Knuckleball",49.6,-49.5,0.1,"0",-3.4,5.6,-5.7,0.1,"-2",0,1
"2024","Fedde, Erick","607200","Cardinals","STL","R","89.9","934","2891",17.84567901234568,0.32307160152196474,"FC","Cutter",26.5,-25.9,-0.6,"-2",7.1,2.8,2.7,0.1,"4",0.3939393939393939,0.5636363636363636
"2024","Pfaadt, Brandon","694297","D-backs","AZ","R","93.8","931","2792",17.234567901234566,0.3334527220630373,"FF","4-Seam Fastball",16.1,-15.4,-0.7,"-4",14.8,5.6,-7.6,-2,"-27",0.3870192307692308,0.21153846153846154
"2024","Paxton, James","572020","Red Sox","BOS","L","93.2","928","1708",10.54320987654321,0.5433255269320844,"FF","4-Seam Fastball",17.6,-15.2,-2.4,"-16",13.8,10.5,-7,3.6,"51",0.14423076923076922,0.9038461538461539
"2024","Manaea, Sean","640455","Mets","NYM","L","92.2","928","2996",18.493827160493826,0.3097463284379172,"FF","4-Seam Fastball",21.5,-17.4,-4.1,"-24",10.9,13.8,-8.7,5.1,"58",0.04807692307692308,0.9567307692307693
"2024","Feltner, Ryan","663372","Rockies","COL","R","94.6","927","2577",15.907407407407407,0.359720605355064,"FF","4-Seam Fastball",16.9,-15.2,-1.7,"-11",13.4,5.3,-8.1,-2.8,"-35",0.21634615384615385,0.14182692307692307
"2024","Woods Richardson, Simeon","680573","Twins","MIN","R","93.1","924","2295",14.166666666666666,0.40261437908496733,"FF","4-Seam Fastball",14.1,-14.8,0.6,"4",17.5,5.8,-6.3,-0.4,"-7",0.6730769230769231,0.4182692307692308
"2024","Glasnow, Tyler","607192","Dodgers","LAD","R","96.3","909","2011",12.41358024691358,0.4520139234211835,"FF","4-Seam Fastball",13.1,-13.4,0.3,"2",16.3,0.3,-6.7,-6.4,"-95",0.5985576923076923,0.02403846153846154
"2024","Crawford, Kutter","676710","Red Sox","BOS","R","87.5","905","2823",17.425925925925927,0.3205809422600071,"FC","Cutter",26.9,-28.2,1.4,"5",8.6,5.1,3.2,1.8,"57",0.7636363636363637,0.8303030303030303
"2024","Assad, Javier","665871","Cubs","CHC","R","91.4","899","2538",15.666666666666666,0.3542159180457053,"SI","Sinker",21.7,-23.5,-1.9,"-8",11,13.6,-14.5,-0.9,"-6",0.28222996515679444,0.24738675958188153
"2024","Kopech, Michael","656629","Dodgers","LAD","R","98.7","896","1143",7.055555555555555,0.7839020122484689,"FF","4-Seam Fastball",10,-12.5,2.4,"20",18.2,9.7,-8.1,1.6,"19",0.9567307692307693,0.6850961538461539
"2024","Rodriguez, Grayson","680570","Orioles","BAL","R","96.1","896","1879",11.598765432098766,0.4768493879723257,"FF","4-Seam Fastball",13.9,-13.9,0,"0",15.9,12.7,-7.6,5.1,"67",0.5240384615384616,0.9567307692307693
"2024","Fried, Max","608331","Braves","ATL","L","93.9","892","2761",17.04320987654321,0.32307135095979717,"FF","4-Seam Fastball",19.8,-14.9,-4.9,"-33",11.1,0.2,-7.1,-7.3,"-103",0.021634615384615384,0.01201923076923077
"2024","Greene, Hunter","668881","Reds","CIN","R","86.8","886","2563",15.820987654320987,0.3456886461178307,"SL","Slider",32.3,-34.4,-2.1,"-6",3.9,6.1,4.2,1.9,"45",0.2247557003257329,0.7719869706840391
"2024","Nola, Aaron","605400","Phillies","PHI","R","92.5","883","3189",19.685185185185187,0.2768893069927877,"FF","4-Seam Fastball",17.4,-17.8,0.4,"2",14.7,12,-9.6,2.4,"25",0.6201923076923077,0.7932692307692307
"2024","Fedde, Erick","607200","Cardinals","STL","R","93","881","2891",17.84567901234568,0.30473884469041856,"SI","Sinker",22.3,-22.7,-0.4,"-2",9.3,9.1,-14.7,-5.6,"-38",0.5017421602787456,0.020905923344947737
"2024","Houck, Tanner","656557","Red Sox","BOS","R","93.5","879","2735",16.882716049382715,0.3213893967093236,"SI","Sinker",30.9,-23.9,7.1,"30",0.4,16,-15.4,0.6,"4",0.9930313588850174,0.554006968641115
"2024","Myers, Tobias","668964","Brewers","MIL","R","92.9","872","2152",13.283950617283951,0.4052044609665427,"FF","4-Seam Fastball",12.6,-15.6,3,"19",19.1,5,-7,-2,"-28",0.9831730769230769,0.21153846153846154
"2024","Civale, Aaron","650644","Brewers","MIL","R","88.1","869","2699",16.660493827160494,0.32197110040755833,"FC","Cutter",27.5,-26.9,-0.6,"-2",7.6,3.8,3,0.7,"25",0.3939393939393939,0.696969696969697
"2024","Montas, Frankie","593423","Brewers","MIL","R","95.6","869","2633",16.253086419753085,0.3300417774401823,"FF","4-Seam Fastball",14.5,-14.2,-0.3,"-2",15.3,5.1,-7.9,-2.8,"-35",0.4495192307692308,0.14182692307692307
"2024","Littell, Zack","641793","Rays","TB","R","86.6","866","2485",15.339506172839506,0.34849094567404426,"SL","Slider",29.4,-34.7,-5.3,"-15",7.1,2.5,4.2,-1.7,"-40",0.026058631921824105,0.2671009771986971
"2024","Keller, Mitch","656605","Pirates","PIT","R","94.4","864","2849",17.58641975308642,0.30326430326430326,"FF","4-Seam Fastball",16.2,-14.9,-1.3,"-9",14.4,9.1,-7.6,1.6,"21",0.27163461538461536,0.6850961538461539
"2024","Herz, DJ","687792","Nationals","WSH","L","93.5","860","1586",9.790123456790123,0.5422446406052963,"FF","4-Seam Fastball",15.4,-15.3,-0.1,"-1",15.9,12.4,-7.2,5.2,"72",0.5024038461538461,0.9639423076923077
"2024","Quintana, Jose","500779","Mets","NYM","L","90.8","857","2819",17.401234567901234,0.3040085136573253,"SI","Sinker",20.6,-24.5,-3.9,"-16",12.8,13.9,-14.7,-0.8,"-6",0.09407665505226481,0.25435540069686413
"2024","Vodnik, Victor","680767","Rockies","COL","R","98","848","1341",8.277777777777779,0.6323639075316928,"FF","4-Seam Fastball",14.3,-13.5,-0.8,"-6",14,6.5,-8.5,-2.1,"-24",0.3629807692307692,0.20673076923076922
"2024","Quantrill, Cal","615698","Rockies","COL","R","86.6","843","2643",16.314814814814813,0.318955732122588,"FS","Split-Finger",31.8,-32.5,-0.6,"-2",4.6,9.3,-9.7,-0.4,"-4",0.359375,0.453125
"2024","Wacha, Michael","608379","Royals","KC","R","81.2","839","2602",16.061728395061728,0.32244427363566486,"CH","Changeup",36.2,-32.8,3.4,"10",5.4,13,-12.8,0.2,"2",0.8659003831417624,0.44061302681992337
"2024","Woo, Bryan","693433","Mariners","SEA","R","94.8","837","1716",10.592592592592593,0.48776223776223776,"FF","4-Seam Fastball",15.2,-16.3,1.1,"7",15.3,9.4,-9.6,-0.1,"-1",0.7572115384615384,0.45913461538461536
"2024","Skenes, Paul","694973","Pirates","PIT","R","98.8","834","2125",13.117283950617283,0.3924705882352941,"FF","4-Seam Fastball",17.4,-12.8,-4.6,"-36",10.6,14.4,-8.4,6,"71",0.03125,0.9927884615384616
"2024","Hader, Josh","623352","Astros","HOU","L","96.1","832","1166",7.24223602484472,0.7135506003430532,"SI","Sinker",10.4,-20.8,-10.4,"-50",19.5,7.1,-15,-7.8,"-52",0,0.003484320557491289
"2024","Berríos, José","621244","Blue Jays","TOR","R","83.2","832","2914",17.987654320987655,0.2855181880576527,"SV","Slurve",44.7,-45,-0.4,"-1",-4.9,15.1,13.8,1.3,"9",0.4444444444444444,0.7777777777777778
"2024","Blanco, Ronel","669854","Astros","HOU","R","86.4","830","2751",17.08695652173913,0.30170846964740095,"SL","Slider",28.8,-34.7,-5.9,"-17",7.7,2.2,4.2,-2.1,"-49",0.009771986970684038,0.20521172638436483
"2024","Hendricks, Kyle","543294","Cubs","CHC","R","80.9","827","2135",13.179012345679013,0.3873536299765808,"CH","Changeup",33.4,-34.4,-1,"-3",8.2,10.6,-12.7,-2.1,"-16",0.39846743295019155,0.13793103448275862
"2024","Snell, Blake","605483","Giants","SF","L","95.9","821","1773",10.944444444444445,0.4630569655950367,"FF","4-Seam Fastball",11.1,-12.8,1.7,"13",18.7,5.8,-6.4,-0.6,"-9",0.8774038461538461,0.3918269230769231
"2024","Rea, Colin","607067","Brewers","MIL","R","92.3","818","2650",16.358024691358025,0.3086792452830189,"SI","Sinker",23.1,-24,-0.9,"-4",9,13.9,-15,-1.1,"-7",0.42160278745644597,0.21254355400696864
"2024","Valdez, Framber","664285","Astros","HOU","L","79.7","813","2598",16.13664596273292,0.312933025404157,"CU","Curveball",58.3,-53.3,5,"9",-14.6,11.1,8.9,2.2,"24",0.8857142857142857,0.7428571428571429
