antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'quality_archetype_League-Average Pitch Quality', 'Swinging Tendencies_Aggressive'})",frozenset({'events_single'}),0.14142671854734112,0.4316472114137484,0.06474708171206225,0.4578136463683052,1.060619955979457,1.0,0.003700633031705411,1.0482609618985939,0.06656998408765875,0.127372933251684,0.04603907199900338,0.3039068231841526
frozenset({'quality_archetype_Poor Changeup Group (Bad CH)'}),frozenset({'events_single'}),0.03019455252918288,0.4316472114137484,0.013800259403372244,0.4570446735395189,1.0588384714512291,1.0,0.0007668650042645091,1.046776338472147,0.057299000993094075,0.03080129689671144,0.04468608694424703,0.24450791369283637
frozenset({'Swinging Tendencies_Selective'}),frozenset({'events_single'}),0.2917250324254215,0.4316472114137484,0.13271076523994813,0.45491730393028634,1.0539099799586862,1.0,0.006788468493929584,1.0426909397130482,0.07222104371662678,0.22468159859464212,0.04094304274361195,0.3811846135036047
frozenset({'quality_archetype_League-Average Pitch Quality'}),frozenset({'events_hit_by_pitch'}),0.41992217898832684,0.02993514915693904,0.01317769130998703,0.03138127007659995,1.0483084587980314,1.0,0.0006072582476646122,1.0014929722861907,0.07944157235242288,0.030177022692170603,0.0014907466427673591,0.23579462117348196
"frozenset({'quality_archetype_League-Average Pitch Quality', 'Swinging Tendencies_Balanced'})",frozenset({'events_double'}),0.15491569390402074,0.13328145265888455,0.02158236057068742,0.13931681178834562,1.0452828132426477,1.0,0.0009349718475004272,1.0070122888562532,0.05126247302332403,0.08094960108970617,0.00696345906981696,0.15062376206388867
"frozenset({'quality_archetype_Weak Fastball Group (Bad FF)', 'Swinging Tendencies_Aggressive'})",frozenset({'events_single'}),0.05156939040207523,0.4316472114137484,0.02324254215304799,0.4507042253521127,1.0441495124593716,1.0,0.0009827585916852948,1.0346935381954838,0.04458180624692291,0.05053011504624408,0.03353025501250312,0.25227518959913325
frozenset({'quality_archetype_Changeup Specialists (Elite CH)'}),frozenset({'events_single'}),0.023501945525291827,0.4316472114137484,0.010376134889753566,0.4415011037527594,1.0228285787060623,1.0,0.00023158564096352648,1.017643530551668,0.022856232068855536,0.02332905633967106,0.017337633485571644,0.2327697826456105
frozenset({'quality_archetype_League-Average Pitch Quality'}),frozenset({'events_walk'}),0.41992217898832684,0.23813229571984434,0.1021011673151751,0.24314306893995552,1.0210419725092903,1.0,0.0021041348090054396,1.0066205025209891,0.035526841047857825,0.1836506159014558,0.006576959742433974,0.33595061943729804
"frozenset({'quality_archetype_League-Average Pitch Quality', 'Swinging Tendencies_Selective'})",frozenset({'events_walk'}),0.12357976653696498,0.23813229571984434,0.030038910505836576,0.24307304785894207,1.0207479297344464,1.0,0.0006105769958667066,1.0065273830256964,0.023192302419158258,0.09056780854059128,0.006485052603412235,0.18460841935430763
"frozenset({'quality_archetype_Fastball Generalists (Good FF + Good SI)', 'Swinging Tendencies_Balanced'})",frozenset({'events_single'}),0.027808041504539558,0.4316472114137484,0.01224383916990921,0.4402985074626866,1.0200425157864523,1.0,0.00024057559959693268,1.0154569822741029,0.0202107270163468,0.027378190255220418,0.015221700715954738,0.23433194603903562
