antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)', 'Hitter_Types_Power Hitters'})",frozenset({'events_home_run'}),0.2069520103761349,0.1035538261997406,0.026303501945525293,0.1270995236901479,1.2273764123885775,1.0,0.004872829431348109,1.0269740916970806,0.2335974881038741,0.09255202628696604,0.026265600968088474,0.190553769861106
"frozenset({'Hitter_Types_Hitters With Good Contact', 'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)'})",frozenset({'events_double'}),0.11216601815823606,0.13328145265888455,0.014059662775616082,0.1253469010175763,0.9404676983704879,1.0,-0.0008899870634764412,0.990928344448171,-0.06655286461541177,0.060762331838565026,-0.009154703872034977,0.11541770897511747
frozenset({'Hitter_Types_Hitters With Good Contact'}),frozenset({'events_double'}),0.18428015564202335,0.13328145265888455,0.022412451361867706,0.12162162162162163,0.9125172272311238,1.0,-0.002148675478306508,0.986725730819116,-0.10516763839178432,0.07593601687467043,-0.013452845878321733,0.14489021914090036
frozenset({'impact_archetype_Four-Seam Aces (Elite FF Impact)'}),frozenset({'events_double'}),0.09219195849546044,0.13328145265888455,0.01079118028534371,0.11705120990433315,0.8782257963822584,1.0,-0.0014962978663988508,0.9816181380657503,-0.13250229948919032,0.05026582890285162,-0.01872608219166636,0.0990082830370245
frozenset({'impact_archetype_FF Liability Pitchers (Bad Fastball Impact)'}),frozenset({'events_home_run'}),0.1762905317769131,0.1035538261997406,0.020492866407263294,0.11624484991171279,1.1225548507255831,1.0,0.002237307318976988,1.0143603391852418,0.13254058294659177,0.07901580316063213,0.01415703929904878,0.15707032074743957
frozenset({'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)'}),frozenset({'events_home_run'}),0.6015045395590143,0.1035538261997406,0.06293125810635539,0.10462308090391582,1.0103255933982853,1.0,0.0006431615585062236,1.0011941950717858,0.025646628821366455,0.09800436293124343,0.001192770670928725,0.3561692558828196
"frozenset({'impact_archetype_Balanced Positive Arsenal (Mild Impact Gains)', 'Hitter_Types_Balanced Hitters'})",frozenset({'events_home_run'}),0.2823865110246433,0.1035538261997406,0.029053177691309988,0.10288443872864231,0.9935358499471846,1.0,-0.00018902599248705673,0.9992538447664984,-0.008984988513523423,0.08140718127634831,-0.0007467123968643783,0.19172278048656566
frozenset({'Hitter_Types_Balanced Hitters'}),frozenset({'events_home_run'}),0.47294422827496757,0.1035538261997406,0.04565499351491569,0.09653356735410268,0.9322066687125897,1.0,-0.0033201909020407483,0.9922296406463289,-0.12125043839576272,0.08600469116497263,-0.007831210674788527,0.26870766544057834
frozenset({'Hitter_Types_Hitters With Good Contact'}),frozenset({'events_home_run'}),0.18428015564202335,0.1035538261997406,0.012399481193255513,0.06728603603603604,0.6497687097167308,1.0,-0.006683434016159721,0.9611158494834051,-0.3978723138334693,0.04501789414202298,-0.040457298188865405,0.09351275749697593
frozenset({'Hitter_Types_Balanced Hitters'}),frozenset({'events_hit_by_pitch'}),0.47294422827496757,0.02993514915693904,0.015408560311284047,0.03258007898200965,1.088355324745643,1.0,0.0012509042949594672,1.002734003887668,0.15403004683445684,0.031609195402298854,0.002726549490760299,0.27365572406639477
